product,rating,rating count,price,product url
TSIODFO Mens Running Shoes Athletic Walking Sneakers  ,4.2 out of 5 stars,"2,293  ",39.9,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDg2ODA4MTU4NTIxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSneakers-Fashion-Running-Athletic-Trainers%2Fdp%2FB091KM56FJ%2Fref%3Dsr_1_109_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-109-spons%26psc%3D1
Rockport Men's Eureka Walking Shoe  ,4.4 out of 5 stars,"20,477  ",51.01,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDEzOTg2MDg1OTMxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FRockport-Mens-Eureka-Walking-Brown%2Fdp%2FB000W922KA%2Fref%3Dsr_1_110_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-110-spons%26psc%3D1
Crocs Unisex-Adult Men's and Women's Bistro Clog | Slip Resistant Work Shoes  ,4.6 out of 5 stars,"60,460  ",44.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDc3NDQ2NjkxMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FCrocs-Unisex-Bistro-Work-Womens%2Fdp%2FB000ZP814M%2Fref%3Dsr_1_111_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-111-spons%26psc%3D1
WOOBIES Men's Mod-1 Canvas Shoe Made in America Certified Slip-Resistant Removable Insoles Veteran Owned Business…  ,4.5 out of 5 stars,110  ,135.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDcxMTU5ODcyMDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWOOBIES-size-12-Certified-slip-resistant%2Fdp%2FB09BC352CH%2Fref%3Dsr_1_112_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-112-spons%26psc%3D1
New Balance Men's Fresh Foam X 1080 V12 Running Shoe  ,4.7 out of 5 stars,436  ,152.0,https://amazon.com/New-Balance-Fresh-Running-Thunder/dp/B096N9734V/ref=sr_1_113?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-113
"TOMS Women's, Kallie Boot  ",4.4 out of 5 stars,237  ,89.45,https://amazon.com/TOMS-Womens-Kallie-Wedge-Shootie/dp/B08PSTYS3T/ref=sr_1_114?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-114
Lucky Brand Women's Lk-mahzan  ,4.5 out of 5 stars,391  ,71.84,https://amazon.com/Lucky-Brand-Womens-MAHZAN-Loafer/dp/B07T9PBNLJ/ref=sr_1_115?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-115
Dr. Scholl's Shoes Women's Luna Sneaker  ,4.2 out of 5 stars,"3,940  ",34.95,https://amazon.com/Dr-Scholls-Sneaker-Microfiber-Perforated/dp/B07GX31XWR/ref=sr_1_116?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-116
New Balance Women's 608 V5 Cross Trainer  ,4.5 out of 5 stars,"24,952  ",69.94,https://amazon.com/New-Balance-Womens-Comfort-Trainer/dp/B07B414Q8J/ref=sr_1_117?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-117
Steve Madden Men's Harpoon Oxford  ,4.3 out of 5 stars,"1,262  ",90.0,https://amazon.com/Steve-Madden-Mens-Harpoon-Tan/dp/B00RES8LH0/ref=sr_1_118?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-118
ALTRA Women's AL0A4VR3 Escalante 2.5 Road Running Shoe  ,4.6 out of 5 stars,59  ,95.16,https://amazon.com/ALTRA-Womens-AL0A4VR3-Escalante-Running/dp/B082PZVSZ6/ref=sr_1_119?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-119
Under Armour Women's Charged Aurora 2 Cross Trainer  ,4.3 out of 5 stars,228  ,70.0,https://amazon.com/Under-Armour-Charged-Electric-Tangerine/dp/B095PP8LVC/ref=sr_1_120?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-120
Chopben Men's Walking Shoes Lightweight Breathable Running Shoes Non Slip Athletic Fashion Sneakers Mesh Workout Casual Trainers  ,4.7 out of 5 stars,27  ,23.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDgzMTk2OTMwNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FChopben-Lightweight-Breathable-Athletic-Sneakers%2Fdp%2FB0B7K16S48%2Fref%3Dsr_1_121_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-121-spons%26psc%3D1
Women's Rivet Ankle Boots Cut Out Pointed Toe Booties Chunky Stacked Heel Back Zipper Western Shoes  ,5.0 out of 5 stars,9  ,50.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDc3OTc0NTg3Mjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWomens-Pointed-Booties-Stacked-Western%2Fdp%2FB0B4NGJ3LY%2Fref%3Dsr_1_122_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-122-spons%26psc%3D1
Ulogu Waterproof Steel Toe Shoes for Men Comfy Lightweight Non-Slip Work Safety Shoes 6-Month Warranty  ,4.0 out of 5 stars,"1,255  ",54.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDY3MjExMzY5Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWaterproof-Lightweight-Composite-Indestructible-Construction%2Fdp%2FB09JGD3WDJ%2Fref%3Dsr_1_123_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-123-spons%26psc%3D1
Tommaso Strada Ready to Ride Mens Indoor Cycling Shoes Designed for Peloton with Pre-Installed Look Delta Cleats – Optimized Bike Shoes for Men with Required Delta Shoe Clips for Spinning  ,4.5 out of 5 stars,"2,176  ",74.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo1MjQ0MTMxNTM2NzAzMTU6MTY2NDU1Mjc5MzpzcF9tdGY6MjAwMDYxODgwOTgwNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FTommaso-Strada-Cleat-Compatible-Class%2Fdp%2FB077NQXXDD%2Fref%3Dsr_1_124_sspa%3Fkeywords%3Dshoes%26qid%3D1664552793%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-124-spons%26psc%3D1
LifeStride Women's Next Level Sneaker  ,4.3 out of 5 stars,810  ,49.99,https://amazon.com/LifeStride-Womens-Next-Level-Loafer/dp/B08QRFCFS8/ref=sr_1_125?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-125
PUMA Men's Axelion NXT Running Shoe  ,4.5 out of 5 stars,803  ,48.97,https://amazon.com/PUMA-Mens-Axelion-Running-Black/dp/B08QD5HK7P/ref=sr_1_126?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-126
HOKA ONE ONE Men's Bondi 7 Running Shoe  ,4.5 out of 5 stars,664  ,189.8,https://amazon.com/HOKA-ONE-Bondi-Shoes-Color/dp/B099BG5KQ2/ref=sr_1_127?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-127
adidas Women's Ultraboost 4.0 DNA Running Shoe  ,4.7 out of 5 stars,842  ,100.0,https://amazon.com/adidas-Womens-Ultraboost-Running-Active/dp/B091MHV9TQ/ref=sr_1_128?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-128
Nike Precision 5 Men's Basketball Shoes Black Anthracite CW3403-006  ,4.3 out of 5 stars,385  ,48.99,https://amazon.com/Nike-Precision-Basketball-CW3403-003-Numeric_12/dp/B093C4M5D3/ref=sr_1_129?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-129
Nike Women's Air Zoom Pegasus 36 Running Shoes  ,4.5 out of 5 stars,"6,562  ",83.99,https://amazon.com/Nike-Pegasus-Running-Blast-True-Berry-White/dp/B07PW81Q8B/ref=sr_1_131?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-131
Skechers for Work Women's Eldred Shoe  ,4.3 out of 5 stars,"5,854  ",65.03,https://amazon.com/Skechers-Work-Womens-Eldred-Black/dp/B00GM46X7M/ref=sr_1_132?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-132
LifeStride Women's Minimalist Pump  ,4.1 out of 5 stars,190  ,51.85,https://amazon.com/LifeStride-Minimalist-Black/dp/B08QV8BPMJ/ref=sr_1_133?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-133
Capezio Women's Mary Jane Tap Shoe  ,4.4 out of 5 stars,844  ,24.0,https://amazon.com/Capezio-Womens-Mary-Jane-Shoe/dp/B002CO2R30/ref=sr_1_134?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-134
Capezio Leather Pirouette II Dance Shoe  ,4.6 out of 5 stars,"1,352  ",23.0,https://amazon.com/Capezio-Leather-Pirouette-Dance-10-11-5/dp/B00BD57SQU/ref=sr_1_135?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-135
Capezio Women's 2028 Canvas Juliet Ballet Shoe  ,4.2 out of 5 stars,"1,373  ",25.11,https://amazon.com/Capezio-Womens-Canvas-Juliet-Ballet/dp/B000ACNNWA/ref=sr_1_136?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-136
FootJoy Men's Traditions Golf Shoe  ,4.7 out of 5 stars,"1,694  ",139.95,https://amazon.com/FootJoy-Mens-Traditions-Golf-White/dp/B00QN6M9N6/ref=sr_1_137?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-137
Dockers Men’s Vargas Leather Handsewn Boat Shoe  ,4.5 out of 5 stars,"3,466  ",59.99,https://amazon.com/Dockers-Mens-Vargas-Leather-Handsewn/dp/B015GIVQE4/ref=sr_1_138?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-138
ALTRA Women's AL0A547X Torin 5 Road Running Shoe  ,4.0 out of 5 stars,438  ,99.0,https://amazon.com/ALTRA-Womens-AL0A547X-Torin-Running/dp/B093XYRS86/ref=sr_1_139?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-139
Clarks Men's Bradley Vibe Oxford  ,4.5 out of 5 stars,401  ,60.0,https://amazon.com/Clarks-Bradley-Vibe-Tumbled-Leather/dp/B083Z8YZZ4/ref=sr_1_140?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-140
Merrell Men's Jungle Moc  ,4.6 out of 5 stars,"5,459  ",54.95,https://amazon.com/Merrell-Mens-Jungle-Slip-Fudge/dp/B000BXU2OA/ref=sr_1_141?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-141
Stacy Adams Men's Dickinson Cap-Toe Lace-up Oxford  ,4.6 out of 5 stars,"5,529  ",73.77,https://amazon.com/STACY-ADAMS-Dickinson-Cap-Toe/dp/B01BLC0UZ0/ref=sr_1_142?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-142
Body Glove Men's 3T Barefoot Cinch Water Shoe  ,4.3 out of 5 stars,"4,202  ",39.99,https://amazon.com/Body-Glove-Outdoor-Barefoot-Walking/dp/B08TZPRX1V/ref=sr_1_143?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-143
Columbia Men's Dorado CVO PFG Boat Shoe  ,4.6 out of 5 stars,"1,473  ",38.49,https://amazon.com/Columbia-Dorado-Electron-Yellow-Regular/dp/B07LH5J8HK/ref=sr_1_144?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-144
Skechers for Work Women's Gibson-Hardwood Slip Resistant Sneaker  ,3.9 out of 5 stars,"4,199  ",48.0,https://amazon.com/Skechers-womens-fashion-sneakers-Black/dp/B004C438PY/ref=sr_1_145?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-145
ALTRA Men's AL0A547L Lone Peak 6 Trail Running Shoe  ,4.7 out of 5 stars,785  ,122.73,https://amazon.com/ALTRA-Mens-AL0A547L-Trail-Running/dp/B09MZ2FHHN/ref=sr_1_146?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-146
New Balance Men's 696 V4 Hard Court Tennis Shoe  ,4.3 out of 5 stars,"1,154  ",74.99,https://amazon.com/New-Balance-696v4-Tennis-Pigment/dp/B07RHXVRFB/ref=sr_1_148?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-148
Merrell Men's Jungle Moc LTR 2 Moccasin  ,4.6 out of 5 stars,"1,894  ",89.0,https://amazon.com/Merrell-Mens-Jungle-Shoe-Black/dp/B07L6DV5PJ/ref=sr_1_149?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-149
Columbia Women's Tamiami PFG Boat Shoe  ,4.3 out of 5 stars,288  ,56.25,https://amazon.com/Columbia-womens-Tamiami-Wmns-Lychee/dp/B089FD32T1/ref=sr_1_150?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-150
Merrell Men's Moab 2 Waterproof Hiking Shoe  ,4.5 out of 5 stars,"7,868  ",74.27,https://amazon.com/Merrell-Mens-Waterproof-Hiking-Brown/dp/B01HFNE1UY/ref=sr_1_151?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-151
Bloch Dance Women's Tap On Leather Tap Shoe  ,4.5 out of 5 stars,494  ,52.0,https://amazon.com/Bloch-S0302L-TAP-Tan-US/dp/B0041HYYIM/ref=sr_1_152?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-152
Capezio Women's Jr. Footlight T-Strap Dance Shoe  ,4.1 out of 5 stars,562  ,55.0,https://amazon.com/Capezio-Footlight-T-Strap-Caramel-Dance/dp/B008QR7J3U/ref=sr_1_153?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-153
Dr. Scholl's Shoes Women's Webster Loafer  ,4.1 out of 5 stars,"1,333  ",53.98,https://amazon.com/Dr-Scholls-Shoes-Womens-Webster/dp/B07YVT88JC/ref=sr_1_154?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-154
Capezio Women's EJ1 E-Series Jazz Shoe  ,4.2 out of 5 stars,"1,381  ",38.0,https://amazon.com/Capezio-Womens-Jazz-Oxford-Black/dp/B0016JHCIM/ref=sr_1_155?keywords=shoes&qid=1664552793&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-155
New Cute Shark Slippers for Women Men Anti-Slip Novelty Open Toe Slides Summer Lightweight Sole Sandals Casual Beach Shoes  ,4.5 out of 5 stars,11  ,17.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9hdGZfbmV4dDoyMDAwOTE1NzM4OTk5OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FSlides-Anti-Slip-Slippers-Sandals-numeric_9_point_5%2Fdp%2FB09ZV3KJJ4%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-145-spons%26psc%3D1
"Good Luck Sock Women's Squirrels Socks, Adult  ",4.8 out of 5 stars,875  ,10.95,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9hdGZfbmV4dDoyMDAwMTEwNDEyNjQ5NzE6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FGood-Luck-Sock-Woodland-Squirrel%2Fdp%2FB07PW9WTC4%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-146-spons%26psc%3D1
Pocket Socks Mens Zip  ,4.6 out of 5 stars,57  ,39.95,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9hdGZfbmV4dDoyMDAwNjIzODA1MjUyOTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FPocket-Socks-Zip-Gear-3-Pack%2Fdp%2FB06XB12DFK%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-147-spons%26psc%3D1%26smid%3DA1EBC2RW8LC9LC
POSEE Mens Slippers Memory Foam Two-Tone House Slippers Closed Toe Slip-on Warm Fuzzy Shoes for Men Cozy Indoor Outdoor Shoes  ,4.3 out of 5 stars,497  ,14.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9hdGZfbmV4dDoyMDAwODkyNjE0MzE5OTg6OjA6Og&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FComfort-Slippers-Lightweight-Outdoor-Durable%2Fdp%2FB08JHJNNQ1%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-148-spons%26psc%3D1
Body Glove Men's 3T Barefoot Cinch Water Shoe  ,4.3 out of 5 stars,"4,202  ",39.99,https://amazon.com/Body-Glove-Outdoor-Barefoot-Walking/dp/B08TZPRX1V/ref=sr_1_149?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-149
Ryka Women's Dash 3 Walking Shoe  ,4.4 out of 5 stars,"4,561  ",61.98,https://amazon.com/Ryka-Womens-Walking-Black-Meteorite/dp/B07575BL4B/ref=sr_1_150?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-150
Skechers for Work Women's Gibson-Hardwood Slip Resistant Sneaker  ,3.9 out of 5 stars,"4,199  ",48.0,https://amazon.com/Skechers-womens-fashion-sneakers-Black/dp/B004C438PY/ref=sr_1_151?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-151
"Men's Sperry, Bahama II Boat Shoe  ",4.6 out of 5 stars,"2,748  ",43.68,https://amazon.com/Sperry-Mens-Bahama-Boat-White/dp/B07VGK73VM/ref=sr_1_152?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-152
Capezio Women's Jr. Footlight T-Strap Dance Shoe  ,4.1 out of 5 stars,562  ,55.0,https://amazon.com/Capezio-Footlight-T-Strap-Caramel-Dance/dp/B008QR7J3U/ref=sr_1_153?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-153
Merrell Men's Jungle Moc LTR 2 Moccasin  ,4.6 out of 5 stars,"1,894  ",89.0,https://amazon.com/Merrell-Mens-Jungle-Shoe-Black/dp/B07L6DV5PJ/ref=sr_1_154?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-154
LifeStride Women's Isabelle Flat  ,4.2 out of 5 stars,"1,701  ",50.99,https://amazon.com/LifeStride-Womens-Isabelle-Loafer-Black/dp/B072HM6YSZ/ref=sr_1_155?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-155
Dansko Women's Berry Mule  ,4.6 out of 5 stars,"1,856  ",134.95,https://amazon.com/Dansko-Womens-Berry-Milled-Burnished/dp/B08Q1MXNHC/ref=sr_1_156?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-156
Merrell Men's Moab 2 Waterproof Hiking Shoe  ,4.5 out of 5 stars,"7,868  ",74.27,https://amazon.com/Merrell-Mens-Waterproof-Hiking-Brown/dp/B01HFNE1UY/ref=sr_1_157?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-157
Columbia Men's Dorado CVO PFG Boat Shoe  ,4.6 out of 5 stars,"1,473  ",38.49,https://amazon.com/Columbia-Dorado-Electron-Yellow-Regular/dp/B07LH5J8HK/ref=sr_1_158?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-158
Bloch Dance Women's Tap On Leather Tap Shoe  ,4.5 out of 5 stars,494  ,52.0,https://amazon.com/Bloch-S0302L-TAP-Tan-US/dp/B0041HYYIM/ref=sr_1_159?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-159
